ts_code,list_date,delist_date,has_security_master,has_index_membership,has_daily_bar,passed,issue
300248.SZ,2011-07-29,,True,False,False,True,
300249.SZ,2011-08-03,,True,False,False,True,
300250.SZ,2011-08-03,,True,False,False,True,
300251.SZ,2011-08-03,,True,True,True,True,
300252.SZ,2011-08-18,,True,False,False,True,
300253.SZ,2011-08-18,,True,True,True,True,
300254.SZ,2011-08-19,,True,False,False,True,
300255.SZ,2011-08-19,,True,False,False,True,
300256.SZ,2011-08-19,,True,False,False,True,
300257.SZ,2011-08-19,,True,True,True,True,
300258.SZ,2011-08-26,,True,False,False,True,
300259.SZ,2011-08-31,,True,False,False,True,
300260.SZ,2011-09-06,,True,False,False,True,
300261.SZ,2011-09-06,,True,False,False,True,
300262.SZ,2011-09-16,2024-08-19,True,False,True,True,
300263.SZ,2011-09-16,,True,False,False,True,
300264.SZ,2011-09-16,,True,False,False,True,
300265.SZ,2011-09-16,,True,False,False,True,
300266.SZ,2011-09-27,,True,True,True,True,
300267.SZ,2011-09-27,,True,True,True,True,
300268.SZ,2011-09-27,,True,False,False,True,
300269.SZ,2011-10-12,,True,False,False,True,
300270.SZ,2011-10-12,,True,False,False,True,
300271.SZ,2011-10-26,,True,True,True,True,
300272.SZ,2011-11-02,,True,False,False,True,
300273.SZ,2011-10-26,2023-07-06,True,True,True,True,
300274.SZ,2011-11-02,,True,True,True,True,
300275.SZ,2011-11-02,,True,False,False,True,
300276.SZ,2011-11-15,,True,False,False,True,
300277.SZ,2011-11-23,,True,False,False,True,
300278.SZ,2011-12-16,,True,False,False,True,
300279.SZ,2011-12-29,,True,False,False,True,
300280.SZ,2011-12-29,2025-10-14,True,False,True,True,
300281.SZ,2011-12-29,,True,False,False,True,
300282.SZ,2011-12-29,2024-07-18,True,False,True,True,
300283.SZ,2012-01-10,,True,False,False,True,
300284.SZ,2012-01-10,,True,False,False,True,
300285.SZ,2012-01-13,,True,True,True,True,
300286.SZ,2012-01-13,,True,False,False,True,
300287.SZ,2012-02-01,,True,True,True,True,
300288.SZ,2012-02-16,,True,False,False,True,
300289.SZ,2012-02-16,,True,False,False,True,
300290.SZ,2012-02-16,,True,False,False,True,
300291.SZ,2012-02-09,,True,True,True,True,
300292.SZ,2012-02-29,,True,False,False,True,
300293.SZ,2012-03-08,,True,False,False,True,
300294.SZ,2012-03-08,,True,False,False,True,
300295.SZ,2012-03-15,,True,False,False,True,
300296.SZ,2012-03-15,,True,True,True,True,
300297.SZ,2012-03-15,2023-07-31,True,True,True,True,
300298.SZ,2012-03-19,,True,False,False,True,
300299.SZ,2012-03-19,,True,False,False,True,
300300.SZ,2012-03-19,,True,False,False,True,
300301.SZ,2012-03-21,,True,False,False,True,
300302.SZ,2012-03-21,,True,False,False,True,
300303.SZ,2012-03-19,,True,False,False,True,
300304.SZ,2012-03-21,,True,False,False,True,
300305.SZ,2012-03-29,,True,False,False,True,
300306.SZ,2012-03-29,,True,False,False,True,
300307.SZ,2012-03-29,,True,False,False,True,
300308.SZ,2012-04-10,,True,True,True,True,
300309.SZ,2012-04-10,2023-05-30,True,False,True,True,
300310.SZ,2012-04-25,,True,False,False,True,
300311.SZ,2012-04-25,,True,False,False,True,
300312.SZ,2012-05-08,2022-07-04,True,False,True,True,
300313.SZ,2012-04-25,,True,False,False,True,
300314.SZ,2012-05-08,,True,False,False,True,
300315.SZ,2012-05-11,,True,True,True,True,
300316.SZ,2012-05-11,,True,True,True,True,
300317.SZ,2012-05-11,,True,False,False,True,
300318.SZ,2012-05-23,,True,False,False,True,
300319.SZ,2012-05-23,,True,False,False,True,
300320.SZ,2012-06-01,,True,False,False,True,
300321.SZ,2012-05-23,,True,False,False,True,
300322.SZ,2012-06-08,,True,False,False,True,
300323.SZ,2012-06-01,,True,False,False,True,
300324.SZ,2012-06-08,,True,True,True,True,
300325.SZ,2012-06-01,2022-06-28,True,False,True,True,
300326.SZ,2012-06-13,,True,False,False,True,
300327.SZ,2012-06-13,,True,False,False,True,
300328.SZ,2012-06-19,,True,False,False,True,
300329.SZ,2012-06-19,,True,False,False,True,
300330.SZ,2012-06-19,2023-05-24,True,False,True,True,
300331.SZ,2012-06-28,,True,False,False,True,
300332.SZ,2012-06-28,,True,False,False,True,
300333.SZ,2012-06-28,,True,False,False,True,
300334.SZ,2012-07-05,,True,False,False,True,
300335.SZ,2012-07-10,,True,False,False,True,
300336.SZ,2012-07-10,2023-07-05,True,False,True,True,
300337.SZ,2012-07-18,,True,False,False,True,
300338.SZ,2012-07-26,,True,False,False,True,
300339.SZ,2012-07-18,,True,True,True,True,
300340.SZ,2012-07-26,,True,False,False,True,
300341.SZ,2012-07-26,,True,False,False,True,
300342.SZ,2012-07-26,,True,False,False,True,
300343.SZ,2012-08-01,,True,False,False,True,
300344.SZ,2012-08-01,2026-04-22,True,False,True,True,
300345.SZ,2012-08-01,,True,False,False,True,
300346.SZ,2012-08-07,,True,True,True,True,
300347.SZ,2012-08-17,,True,True,True,True,
300348.SZ,2012-08-17,,True,False,False,True,
300349.SZ,2012-08-17,,True,False,False,True,
300350.SZ,2012-08-21,,True,False,False,True,
300351.SZ,2012-09-20,,True,False,False,True,
300352.SZ,2012-09-12,,True,False,False,True,
300353.SZ,2012-09-27,,True,False,False,True,
300354.SZ,2012-09-20,,True,False,False,True,
300355.SZ,2012-09-27,,True,False,False,True,
300356.SZ,2012-10-09,2023-07-13,True,False,True,True,
300357.SZ,2014-01-21,,True,True,True,True,
300358.SZ,2014-01-21,,True,False,False,True,
300359.SZ,2014-01-21,,True,False,False,True,
300360.SZ,2014-01-21,,True,False,False,True,
300362.SZ,2014-01-21,2021-08-30,True,False,True,True,
300363.SZ,2014-01-29,,True,True,True,True,
300364.SZ,2015-01-21,,True,False,False,True,
300365.SZ,2014-01-23,,True,False,False,True,
300366.SZ,2014-01-27,,True,False,False,True,
300367.SZ,2014-01-29,2022-06-30,True,False,True,True,
300368.SZ,2014-01-23,,True,False,False,True,
300369.SZ,2014-01-29,,True,False,False,True,
300370.SZ,2014-01-23,,True,False,False,True,
300371.SZ,2014-01-23,,True,False,False,True,
300372.SZ,2014-01-27,2017-08-28,True,False,True,True,
300373.SZ,2014-01-23,,True,True,True,True,
300374.SZ,2015-03-19,,True,False,False,True,
300375.SZ,2014-01-27,,True,False,False,True,
300376.SZ,2014-01-27,,True,True,True,True,
300377.SZ,2014-01-27,,True,False,False,True,
300378.SZ,2014-01-27,,True,False,False,True,
300379.SZ,2014-01-28,2026-01-22,True,False,True,True,
300380.SZ,2014-01-28,,True,False,False,True,
300381.SZ,2014-01-28,,True,False,False,True,
300382.SZ,2014-01-29,,True,False,False,True,
300383.SZ,2014-01-29,,True,True,True,True,
300384.SZ,2014-08-01,,True,False,False,True,
300385.SZ,2014-06-26,,True,False,False,True,
300386.SZ,2014-06-26,,True,False,False,True,
300387.SZ,2014-07-02,,True,False,False,True,
300388.SZ,2014-08-01,,True,False,False,True,
300389.SZ,2014-08-01,,True,False,False,True,
300390.SZ,2014-07-31,,True,True,True,True,
300391.SZ,2014-08-01,2026-04-13,True,False,True,True,
300392.SZ,2014-09-10,2023-07-10,True,False,True,True,
300393.SZ,2014-09-12,,True,False,False,True,
300394.SZ,2015-02-17,,True,True,True,True,
300395.SZ,2014-09-10,,True,True,True,True,
300396.SZ,2014-09-10,,True,False,False,True,
300397.SZ,2014-09-10,,True,False,False,True,
300398.SZ,2014-10-09,,True,False,False,True,
300399.SZ,2014-10-09,,True,False,False,True,
300400.SZ,2014-10-10,,True,False,False,True,
300401.SZ,2014-10-09,,True,False,False,True,
300402.SZ,2014-10-10,,True,False,False,True,
300403.SZ,2014-10-30,,True,False,False,True,
300404.SZ,2015-04-24,,True,False,False,True,
300405.SZ,2014-10-30,,True,False,False,True,
300406.SZ,2014-10-30,,True,False,False,True,
300407.SZ,2014-12-03,,True,False,False,True,
300408.SZ,2014-12-03,,True,False,False,True,
300409.SZ,2014-12-03,,True,False,False,True,
300410.SZ,2014-12-31,,True,False,False,True,
300411.SZ,2014-12-31,,True,False,False,True,
300412.SZ,2014-12-31,,True,False,False,True,
300413.SZ,2015-01-21,,True,True,True,True,
300414.SZ,2015-05-13,,True,False,False,True,
300415.SZ,2015-01-23,,True,False,False,True,
300416.SZ,2015-01-22,,True,False,False,True,
300417.SZ,2015-01-23,,True,False,False,True,
300418.SZ,2015-01-21,,True,True,True,True,
300419.SZ,2015-01-22,,True,False,False,True,
300420.SZ,2015-02-17,,True,False,False,True,
300421.SZ,2015-02-17,,True,False,False,True,
300422.SZ,2015-02-17,,True,False,False,True,
300423.SZ,2015-02-17,,True,False,False,True,
300424.SZ,2015-04-22,,True,False,False,True,
300425.SZ,2015-02-16,,True,False,False,True,
300426.SZ,2015-02-17,,True,False,False,True,
300427.SZ,2015-02-17,,True,False,False,True,
300428.SZ,2015-03-19,,True,False,False,True,
300429.SZ,2015-03-24,,True,False,False,True,
300430.SZ,2015-03-19,,True,False,False,True,
300431.SZ,2015-03-24,2020-11-10,True,False,True,True,
300432.SZ,2015-03-19,,True,True,True,True,
300433.SZ,2015-03-18,,True,False,False,True,
300434.SZ,2015-04-24,,True,False,False,True,
300435.SZ,2015-03-26,,True,False,False,True,
300436.SZ,2015-04-22,,True,False,False,True,
300437.SZ,2015-04-23,,True,False,False,True,
300438.SZ,2015-04-24,,True,True,True,True,
300439.SZ,2015-04-22,,True,False,False,True,
300440.SZ,2015-04-23,,True,False,False,True,
300441.SZ,2015-04-23,,True,False,False,True,
300442.SZ,2015-04-24,,True,True,True,True,
300443.SZ,2015-04-22,,True,False,False,True,
300444.SZ,2015-04-23,,True,False,False,True,
300445.SZ,2015-04-24,,True,False,False,True,
300446.SZ,2015-04-23,,True,False,False,True,
300447.SZ,2015-04-22,,True,False,False,True,
300448.SZ,2015-04-24,,True,False,False,True,
300449.SZ,2015-04-22,,True,False,False,True,
300450.SZ,2015-05-18,,True,True,True,True,
300451.SZ,2015-05-14,,True,False,False,True,
300452.SZ,2015-05-15,,True,False,False,True,
300453.SZ,2015-05-15,,True,False,False,True,
300454.SZ,2018-05-16,,True,True,True,True,
300455.SZ,2015-05-15,,True,False,False,True,
300456.SZ,2015-05-14,,True,False,False,True,
300457.SZ,2015-05-14,,True,False,False,True,
300458.SZ,2015-05-15,,True,True,True,True,
300459.SZ,2015-05-15,,True,True,True,True,
300460.SZ,2015-05-15,,True,False,False,True,
300461.SZ,2015-05-19,,True,False,False,True,
300462.SZ,2015-05-27,,True,False,False,True,
300463.SZ,2015-05-28,,True,True,True,True,
300464.SZ,2015-06-10,,True,False,False,True,
300465.SZ,2015-05-28,,True,False,False,True,
300466.SZ,2015-05-28,,True,False,False,True,
300467.SZ,2015-05-27,,True,False,False,True,
300468.SZ,2015-05-27,,True,False,False,True,
300469.SZ,2015-06-11,,True,False,False,True,
300470.SZ,2015-06-12,,True,False,False,True,
300471.SZ,2015-06-11,,True,False,False,True,
300472.SZ,2015-06-11,,True,False,False,True,
300473.SZ,2015-06-12,,True,False,False,True,
300474.SZ,2016-03-31,,True,True,True,True,
300475.SZ,2015-06-10,,True,True,True,True,
300476.SZ,2015-06-11,,True,True,True,True,
300477.SZ,2015-06-10,,True,False,False,True,
300478.SZ,2015-06-10,,True,False,False,True,
300479.SZ,2015-06-12,,True,False,False,True,
300480.SZ,2015-07-02,,True,False,False,True,
300481.SZ,2015-06-30,,True,False,False,True,
300482.SZ,2015-06-30,,True,True,True,True,
300483.SZ,2015-06-30,,True,False,False,True,
300484.SZ,2016-03-22,,True,False,False,True,
300485.SZ,2015-06-26,,True,False,False,True,
300486.SZ,2015-06-30,,True,False,False,True,
300487.SZ,2015-07-02,,True,True,True,True,
300488.SZ,2015-07-01,,True,False,False,True,
300489.SZ,2015-07-01,,True,False,False,True,
300490.SZ,2015-12-31,,True,False,False,True,
300491.SZ,2015-12-31,,True,False,False,True,
300492.SZ,2015-12-23,,True,False,False,True,
300493.SZ,2015-12-10,,True,False,False,True,
300494.SZ,2015-12-31,,True,False,False,True,
300495.SZ,2015-12-22,2024-09-20,True,False,True,True,
300496.SZ,2015-12-10,,True,True,True,True,
300497.SZ,2015-12-22,,True,False,False,True,
300498.SZ,2015-11-02,,True,False,False,True,
300499.SZ,2016-02-02,,True,False,False,True,
300500.SZ,2016-02-04,,True,False,False,True,
300501.SZ,2016-02-04,,True,False,False,True,
300502.SZ,2016-03-03,,True,True,True,True,
300503.SZ,2016-03-09,,True,False,False,True,
300504.SZ,2018-03-30,,True,False,False,True,
300505.SZ,2016-03-15,,True,False,False,True,
300506.SZ,2016-03-24,,True,False,False,True,
300507.SZ,2016-04-29,,True,False,False,True,
300508.SZ,2016-04-19,,True,False,False,True,
300509.SZ,2016-04-25,,True,False,False,True,
300510.SZ,2016-05-06,,True,False,False,True,
300511.SZ,2016-05-04,,True,False,False,True,
300512.SZ,2016-05-26,,True,False,False,True,
300513.SZ,2016-05-30,,True,False,False,True,
300514.SZ,2017-04-26,,True,False,False,True,
300515.SZ,2016-06-08,,True,False,False,True,
300516.SZ,2016-06-02,,True,False,False,True,
300517.SZ,2016-07-19,,True,False,False,True,
300518.SZ,2016-06-24,,True,False,False,True,
300519.SZ,2016-06-24,,True,False,False,True,
300520.SZ,2016-07-08,,True,False,False,True,
300521.SZ,2016-07-05,,True,False,False,True,
300522.SZ,2016-07-05,,True,False,False,True,
300523.SZ,2016-07-26,,True,False,False,True,
300525.SZ,2016-07-26,,True,False,False,True,
300526.SZ,2016-08-02,2023-07-12,True,False,True,True,
300527.SZ,2016-08-05,,True,False,False,True,
300528.SZ,2016-08-08,,True,False,False,True,
300529.SZ,2016-08-02,,True,True,True,True,
300530.SZ,2016-08-09,,True,False,False,True,
300531.SZ,2016-08-09,,True,False,False,True,
300532.SZ,2016-08-18,,True,False,False,True,
300533.SZ,2016-08-18,,True,False,False,True,
300534.SZ,2016-09-13,,True,False,False,True,
300535.SZ,2016-08-12,,True,False,False,True,
300536.SZ,2016-09-20,,True,False,False,True,
300537.SZ,2016-08-30,,True,False,False,True,
300538.SZ,2016-08-26,,True,False,False,True,
300539.SZ,2016-08-30,,True,False,False,True,
300540.SZ,2016-08-23,,True,False,False,True,
300541.SZ,2016-09-13,,True,False,False,True,
300542.SZ,2016-09-20,,True,False,False,True,
300543.SZ,2016-09-08,,True,False,False,True,
300545.SZ,2016-09-28,,True,False,False,True,
300546.SZ,2016-09-28,,True,False,False,True,
300547.SZ,2016-09-30,,True,False,False,True,
300548.SZ,2016-10-12,,True,True,True,True,
300549.SZ,2016-09-30,,True,False,False,True,
300550.SZ,2016-10-18,,True,False,False,True,
300551.SZ,2016-10-18,,True,False,False,True,
300552.SZ,2016-10-21,,True,False,False,True,
300553.SZ,2016-10-21,,True,False,False,True,
300554.SZ,2017-04-21,,True,False,False,True,
300555.SZ,2016-10-18,,True,False,False,True,
300556.SZ,2016-11-04,,True,False,False,True,
300557.SZ,2016-11-01,,True,False,False,True,
300558.SZ,2016-11-07,,True,True,True,True,
300559.SZ,2016-11-01,,True,False,False,True,
300560.SZ,2016-11-01,,True,False,False,True,
300561.SZ,2016-11-17,,True,False,False,True,
300562.SZ,2016-11-16,,True,False,False,True,
300563.SZ,2016-11-14,,True,False,False,True,
300564.SZ,2019-11-08,,True,False,False,True,
300565.SZ,2016-11-22,,True,False,False,True,
300566.SZ,2016-11-15,,True,False,False,True,
300567.SZ,2016-11-22,,True,True,True,True,
300568.SZ,2016-12-01,,True,True,True,True,
300569.SZ,2016-11-25,,True,False,False,True,
300570.SZ,2016-12-06,,True,True,True,True,
300571.SZ,2016-12-13,,True,False,False,True,
300572.SZ,2016-12-06,,True,False,False,True,
300573.SZ,2016-12-08,,True,True,True,True,
300575.SZ,2016-12-20,,True,False,False,True,
300576.SZ,2016-12-20,,True,False,False,True,
300577.SZ,2016-12-21,,True,False,False,True,
300578.SZ,2017-01-25,,True,False,False,True,
300579.SZ,2016-12-23,,True,False,False,True,
300580.SZ,2017-01-11,,True,False,False,True,
300581.SZ,2016-12-20,,True,False,False,True,
300582.SZ,2016-12-28,,True,False,False,True,
300583.SZ,2017-01-06,,True,False,False,True,
300584.SZ,2017-01-12,,True,False,False,True,
300585.SZ,2016-12-29,,True,False,False,True,
300586.SZ,2017-01-04,,True,False,False,True,
300587.SZ,2017-01-05,,True,False,False,True,
300588.SZ,2017-01-05,,True,False,False,True,
300589.SZ,2017-01-13,,True,False,False,True,
300590.SZ,2017-01-11,,True,False,False,True,
300591.SZ,2017-01-10,,True,False,False,True,
300592.SZ,2017-01-20,,True,False,False,True,
300593.SZ,2017-01-13,,True,False,False,True,
300594.SZ,2019-06-21,,True,False,False,True,
300595.SZ,2017-01-17,,True,True,True,True,
300596.SZ,2017-01-19,,True,False,False,True,
300597.SZ,2017-01-23,,True,False,False,True,
300598.SZ,2017-01-20,,True,False,False,True,
300599.SZ,2017-01-23,,True,False,False,True,
300600.SZ,2017-01-25,,True,False,False,True,
300601.SZ,2017-02-07,,True,True,True,True,
300602.SZ,2017-01-26,,True,False,False,True,
300603.SZ,2017-01-26,,True,False,False,True,
300604.SZ,2017-04-17,,True,True,True,True,
300605.SZ,2017-02-08,,True,False,False,True,
300606.SZ,2017-02-08,,True,False,False,True,
300607.SZ,2017-02-09,,True,False,False,True,
300608.SZ,2017-02-13,,True,False,False,True,
300609.SZ,2017-02-15,,True,False,False,True,
300610.SZ,2017-02-13,,True,False,False,True,
300611.SZ,2017-02-20,,True,False,False,True,
300612.SZ,2017-02-15,,True,False,False,True,
300613.SZ,2017-02-20,,True,False,False,True,
300614.SZ,2021-05-25,,True,False,False,True,
300615.SZ,2017-02-15,,True,False,False,True,
300616.SZ,2017-03-07,,True,False,False,True,
300617.SZ,2017-02-28,,True,False,False,True,
300618.SZ,2017-03-06,,True,True,True,True,
300619.SZ,2017-03-01,,True,False,False,True,
300620.SZ,2017-03-10,,True,True,True,True,
300621.SZ,2017-03-16,,True,False,False,True,
300622.SZ,2017-03-15,,True,False,False,True,
300623.SZ,2017-03-14,,True,True,True,True,
300624.SZ,2018-01-18,,True,False,False,True,
300625.SZ,2017-03-17,,True,False,False,True,
300626.SZ,2017-03-20,,True,False,False,True,
300627.SZ,2017-03-21,,True,True,True,True,
300628.SZ,2017-03-17,,True,False,False,True,
300629.SZ,2017-03-24,,True,False,False,True,
300630.SZ,2017-03-28,2025-05-22,True,True,True,True,
300631.SZ,2017-03-23,,True,False,False,True,
300632.SZ,2017-04-06,,True,False,False,True,
300633.SZ,2017-04-06,,True,False,False,True,
300634.SZ,2018-03-23,,True,False,False,True,
300635.SZ,2017-03-31,,True,False,False,True,
300636.SZ,2017-03-31,,True,False,False,True,
300637.SZ,2017-04-12,,True,False,False,True,
300638.SZ,2017-04-13,,True,False,False,True,
300639.SZ,2017-04-12,,True,False,False,True,
300640.SZ,2017-04-17,,True,False,False,True,
300641.SZ,2017-04-18,,True,False,False,True,
300642.SZ,2017-04-21,,True,False,False,True,
300643.SZ,2017-05-05,,True,False,False,True,
300644.SZ,2018-02-06,,True,False,False,True,
300645.SZ,2017-04-21,,True,False,False,True,
300647.SZ,2017-05-03,,True,False,False,True,
300648.SZ,2017-04-25,,True,False,False,True,
300649.SZ,2017-05-05,,True,False,False,True,
300650.SZ,2017-05-03,,True,False,False,True,
300651.SZ,2017-05-09,,True,False,False,True,
300652.SZ,2017-05-16,,True,False,False,True,
300653.SZ,2017-05-16,,True,False,False,True,
300654.SZ,2017-09-26,,True,False,False,True,
300655.SZ,2017-05-23,,True,False,False,True,
300656.SZ,2017-05-19,,True,False,False,True,
300657.SZ,2017-05-23,,True,False,False,True,
300658.SZ,2017-06-02,,True,False,False,True,
300659.SZ,2017-05-26,,True,False,False,True,
300660.SZ,2017-06-02,,True,False,False,True,
300661.SZ,2017-06-06,,True,False,False,True,
300662.SZ,2017-06-08,,True,False,False,True,
300663.SZ,2017-06-08,,True,False,False,True,
300664.SZ,2018-01-05,,True,False,False,True,
300665.SZ,2017-06-13,,True,False,False,True,
300666.SZ,2017-06-15,,True,True,True,True,
300667.SZ,2017-06-19,,True,False,False,True,
300668.SZ,2017-06-19,,True,False,False,True,
300669.SZ,2017-06-29,,True,False,False,True,
300670.SZ,2017-07-03,,True,False,False,True,
300671.SZ,2017-07-05,,True,False,False,True,
300672.SZ,2017-07-12,,True,False,False,True,
300673.SZ,2017-07-11,,True,False,False,True,
300674.SZ,2018-11-07,,True,False,False,True,
300675.SZ,2017-07-19,,True,False,False,True,
300676.SZ,2017-07-14,,True,True,True,True,
